# 'water_0_30.h5', 'cement_0_30.h5', 'Asphalt_0_30.h5', 'Asphaltwet_0_30.h5', 'roadgravel_0_30.h5', 'grass_0_30.h5', 'Roughgravel_0_30.h5'
3.964150943396226268e+01,5.500934579439252303e+01,6.654716981132075659e+01,4.697247706422018609e+01,8.243809523809524364e+01,9.306542056074766833e+01,8.700970873786407367e+01
3.850943396226415416e+01,5.510280373831776046e+01,6.652830188679244827e+01,4.695412844036697209e+01,8.215238095238095184e+01,9.323364485981308292e+01,8.685436893203883812e+01
3.766037735849056389e+01,5.515887850467289866e+01,6.637735849056603854e+01,4.695412844036697209e+01,8.184761904761904816e+01,9.366355140186915662e+01,8.685436893203883812e+01
3.684905660377358316e+01,5.527102803738317505e+01,6.613207547169811562e+01,4.691743119266055118e+01,8.161904761904762040e+01,9.394392523364486181e+01,8.677669902912622035e+01
3.598113207547169878e+01,5.527102803738317505e+01,6.584905660377359027e+01,4.691743119266055118e+01,8.150476190476190652e+01,9.403738317757009213e+01,8.656310679611650016e+01
3.558490566037735903e+01,5.527102803738317505e+01,6.550943396226415416e+01,4.691743119266055118e+01,8.121904761904761472e+01,9.403738317757009213e+01,8.650485436893204394e+01
3.469811320754716633e+01,5.528971962616822111e+01,6.520754716981132049e+01,4.695412844036697209e+01,8.099047619047618696e+01,9.428037383177570518e+01,8.652427184466019128e+01
3.428301886792452535e+01,5.528971962616822111e+01,6.537735849056603854e+01,4.695412844036697209e+01,8.085714285714286120e+01,9.429906542056075125e+01,8.652427184466019128e+01
3.411320754716981440e+01,5.543925233644859674e+01,6.532075471698112779e+01,4.699082568807339300e+01,8.072380952380952124e+01,9.429906542056075125e+01,8.648543689320388239e+01
3.390566037735849392e+01,5.543925233644859674e+01,6.524528301886792292e+01,4.700917431192660700e+01,8.076190476190475920e+01,9.437383177570093551e+01,8.634951456310679418e+01
3.390566037735849392e+01,5.549532710280373493e+01,6.501886792452830832e+01,4.704587155963302791e+01,8.064761904761904532e+01,9.444859813084111977e+01,8.629126213592232375e+01
3.392452830188679513e+01,5.562616822429906449e+01,6.475471698113207708e+01,4.717431192660550465e+01,8.032380952380952976e+01,9.444859813084111977e+01,8.627184466019417641e+01
3.386792452830188438e+01,5.562616822429906449e+01,6.454716981132075659e+01,4.717431192660550465e+01,8.013333333333333997e+01,9.444859813084111977e+01,8.629126213592232375e+01
3.386792452830188438e+01,5.581308411214953225e+01,6.452830188679244827e+01,4.717431192660550465e+01,8.007619047619047592e+01,9.444859813084111977e+01,8.617475728155339709e+01
3.388679245283018560e+01,5.585046728971962438e+01,6.454716981132075659e+01,4.724770642201834647e+01,7.979047619047618412e+01,9.448598130841121190e+01,8.617475728155339709e+01
3.388679245283018560e+01,5.600000000000000000e+01,6.454716981132075659e+01,4.743119266055045813e+01,7.958095238095238244e+01,9.461682242990654856e+01,8.617475728155339709e+01
3.388679245283018560e+01,5.603738317757009213e+01,6.450943396226415416e+01,4.750458715596329995e+01,7.946666666666666856e+01,9.474766355140187102e+01,8.617475728155339709e+01
3.383018867924528195e+01,5.620560747663551382e+01,6.452830188679244827e+01,4.779816513761468144e+01,7.906666666666666288e+01,9.482242990654205528e+01,8.611650485436892666e+01
3.388679245283018560e+01,5.704672897196261516e+01,6.462264150943396146e+01,4.783486238532110235e+01,7.906666666666666288e+01,9.491588785046728560e+01,8.611650485436892666e+01
3.390566037735849392e+01,5.813084112149532956e+01,6.466037735849056389e+01,4.809174311926605583e+01,7.876190476190475920e+01,9.493457943925233167e+01,8.611650485436892666e+01
3.388679245283018560e+01,5.977570093457944012e+01,6.462264150943396146e+01,4.869724770642201861e+01,7.870476190476190936e+01,9.543925233644860384e+01,8.613592233009708821e+01
3.396226415094339757e+01,6.123364485981308292e+01,6.466037735849056389e+01,4.948623853211009305e+01,7.840000000000000568e+01,9.551401869158878810e+01,8.615533980582524975e+01
3.398113207547169878e+01,6.284112149532710134e+01,6.466037735849056389e+01,5.025688073394495348e+01,7.811428571428571388e+01,9.568224299065420269e+01,8.617475728155339709e+01
3.418867924528301927e+01,6.489719626168223954e+01,6.464150943396226978e+01,5.152293577981651396e+01,7.796190476190476204e+01,9.568224299065420269e+01,8.617475728155339709e+01
3.454716981132075659e+01,6.676635514018691708e+01,6.464150943396226978e+01,5.255045871559632786e+01,7.782857142857142208e+01,9.590654205607476968e+01,8.619417475728155864e+01
3.507547169811320487e+01,6.826168224299065912e+01,6.466037735849056389e+01,5.456880733944954187e+01,7.779047619047618412e+01,9.607476635514018426e+01,8.619417475728155864e+01
3.547169811320754462e+01,7.029906542056075125e+01,6.466037735849056389e+01,5.649541284403670005e+01,7.779047619047618412e+01,9.620560747663552092e+01,8.623300970873786753e+01
3.671698113207547465e+01,7.222429906542056699e+01,6.466037735849056389e+01,5.829357798165137439e+01,7.779047619047618412e+01,9.629906542056075125e+01,8.625242718446601486e+01
3.824528301886792292e+01,7.420560747663552092e+01,6.466037735849056389e+01,6.031192660550458839e+01,7.767619047619047024e+01,9.633644859813084338e+01,8.627184466019417641e+01
3.981132075471698073e+01,7.616822429906541458e+01,6.479245283018867951e+01,6.229357798165137439e+01,7.765714285714285836e+01,9.633644859813084338e+01,8.627184466019417641e+01
4.150943396226415416e+01,7.813084112149532245e+01,6.481132075471698784e+01,6.436697247706422331e+01,7.752380952380951840e+01,9.637383177570093551e+01,8.623300970873786753e+01
4.328301886792452535e+01,8.039252336448598157e+01,6.481132075471698784e+01,6.636697247706422331e+01,7.754285714285714448e+01,9.691588785046728560e+01,8.634951456310679418e+01
4.483018867924528195e+01,8.297196261682242380e+01,6.505660377358491075e+01,6.840366972477063712e+01,7.746666666666666856e+01,9.699065420560746986e+01,8.629126213592232375e+01
4.688679245283018560e+01,8.515887850467289866e+01,6.505660377358491075e+01,7.044036697247706513e+01,7.744761904761904248e+01,9.706542056074766833e+01,8.633009708737864685e+01
4.884905660377358316e+01,8.775700934579438695e+01,6.507547169811320487e+01,7.253211009174312096e+01,7.744761904761904248e+01,9.725233644859812898e+01,8.640776699029126462e+01
5.098113207547169878e+01,9.059813084112148829e+01,6.539622641509433265e+01,7.464220183486239080e+01,7.744761904761904248e+01,9.725233644859812898e+01,8.638834951456310307e+01
5.290566037735849392e+01,9.396261682242990787e+01,6.584905660377359027e+01,7.748623853211009305e+01,7.727619047619047876e+01,9.751401869158878810e+01,8.638834951456310307e+01
5.541509433962264097e+01,9.777570093457943301e+01,6.605660377358491075e+01,7.996330275229357198e+01,7.718095238095237676e+01,9.766355140186915662e+01,8.677669902912622035e+01
5.752830188679245538e+01,1.015140186915887881e+02,6.684905660377359027e+01,8.293577981651375808e+01,7.718095238095237676e+01,9.800000000000000000e+01,8.720388349514563231e+01
5.981132075471698073e+01,1.054766355140186960e+02,6.792452830188679513e+01,8.651376146788990695e+01,7.712380952380952692e+01,9.824299065420561305e+01,8.755339805825242649e+01
6.250943396226415416e+01,1.092336448598130829e+02,6.892452830188679513e+01,9.001834862385321401e+01,7.714285714285713880e+01,9.871028037383177889e+01,8.817475728155339709e+01
6.564150943396226978e+01,1.131962616822429908e+02,6.994339622641508925e+01,9.401834862385321401e+01,7.716190476190476488e+01,9.874766355140187102e+01,8.885436893203883812e+01
6.867924528301887221e+01,1.171028037383177605e+02,7.135849056603773022e+01,9.796330275229357198e+01,7.716190476190476488e+01,9.893457943925233167e+01,8.951456310679611761e+01
7.235849056603773022e+01,1.214205607476635578e+02,7.296226415094339757e+01,1.016697247706422047e+02,7.710476190476190084e+01,9.927102803738317505e+01,9.083495145631067658e+01
7.618867924528301216e+01,1.259252336448598157e+02,7.481132075471698784e+01,1.057064220183486185e+02,7.712380952380952692e+01,9.960747663551401843e+01,9.201941747572816155e+01
8.013207547169811562e+01,1.301308411214953367e+02,7.660377358490566735e+01,1.096880733944954187e+02,7.712380952380952692e+01,1.000934579439252303e+02,9.328155339805825008e+01
8.407547169811320487e+01,1.347289719626168107e+02,7.858490566037735903e+01,1.138348623853211024e+02,7.712380952380952692e+01,1.005607476635513962e+02,9.477669902912622035e+01
8.805660377358491075e+01,1.399626168224299079e+02,8.056603773584905070e+01,1.181100917431192698e+02,7.712380952380952692e+01,1.008785046728971935e+02,9.578640776699029402e+01
9.222641509433962881e+01,1.457009345794392630e+02,8.215094339622640973e+01,1.227522935779816464e+02,7.718095238095237676e+01,1.018130841121495394e+02,9.753398058252426495e+01
9.669811320754716633e+01,1.513457943925233735e+02,8.418867924528301216e+01,1.275779816513761489e+02,7.718095238095237676e+01,1.026542056074766407e+02,9.885436893203883812e+01
1.016792452830188722e+02,1.572710280373831893e+02,8.618867924528301216e+01,1.325321100917431068e+02,7.723809523809524080e+01,1.030654205607476683e+02,1.007766990291262204e+02
1.070566037735849108e+02,1.632149532710280369e+02,8.813207547169811562e+01,1.380917431192660558e+02,7.727619047619047876e+01,1.036822429906542027e+02,1.024660194174757351e+02
1.122641509433962312e+02,1.691775700934579447e+02,9.018867924528301216e+01,1.439633027522935720e+02,7.723809523809524080e+01,1.048224299065420553e+02,1.043883495145631031e+02
1.178867924528301927e+02,1.753831775700934656e+02,9.224528301886792292e+01,1.498715596330275162e+02,7.721904761904761472e+01,1.053831775700934514e+02,1.062330097087378675e+02
1.236981132075471663e+02,1.819065420560747555e+02,9.469811320754716633e+01,1.559266055045871440e+02,7.721904761904761472e+01,1.062616822429906591e+02,1.081747572815533971e+02
1.295849056603773590e+02,1.885046728971962580e+02,9.694339622641508925e+01,1.618715596330275162e+02,7.737142857142856656e+01,1.069158878504672856e+02,1.101359223300970882e+02
1.357358490566037688e+02,1.952149532710280369e+02,9.920754716981132049e+01,1.682201834862385397e+02,7.739047619047619264e+01,1.081495327102803685e+02,1.120194174757281615e+02
1.425094339622641542e+02,2.023738317757009213e+02,1.018679245283018844e+02,1.748807339449541303e+02,7.740952380952380452e+01,1.097009345794392488e+02,1.139805825242718385e+02
1.496037735849056673e+02,2.100560747663551524e+02,1.050754716981132049e+02,1.813027522935779814e+02,7.742857142857143060e+01,1.107663551401869171e+02,1.160000000000000000e+02
1.564528301886792576e+02,2.179439252336448476e+02,1.083396226415094361e+02,1.882568807339449677e+02,7.761904761904762040e+01,1.120000000000000000e+02,1.180000000000000000e+02
1.638113207547169736e+02,2.258317757009345712e+02,1.115094339622641542e+02,1.960183486238531998e+02,7.765714285714285836e+01,1.130654205607476683e+02,1.204271844660194120e+02
1.715094339622641542e+02,2.337009345794392630e+02,1.150566037735849108e+02,2.038532110091743164e+02,7.765714285714285836e+01,1.141121495327102764e+02,1.226990291262135884e+02
1.795094339622641542e+02,2.418878504672897236e+02,1.184528301886792434e+02,2.117064220183486327e+02,7.765714285714285836e+01,1.155327102803738342e+02,1.249320388349514559e+02
1.878490566037735903e+02,2.506915887850467186e+02,1.223584905660377302e+02,2.197614678899082605e+02,7.779047619047618412e+01,1.170280373831775762e+02,1.275145631067961176e+02
1.960754716981132049e+02,2.593271028037383417e+02,1.261320754716981156e+02,2.278165137614678883e+02,7.784761904761904816e+01,1.181869158878504606e+02,1.300970873786407651e+02
2.052452830188679229e+02,2.684112149532710418e+02,1.300188679245283083e+02,2.357247706422018325e+02,7.796190476190476204e+01,1.194766355140186960e+02,1.330291262135922352e+02
2.142830188679245396e+02,2.779065420560747839e+02,1.340188679245283083e+02,2.444587155963302791e+02,7.809523809523810201e+01,1.210093457943925301e+02,1.362524271844660291e+02
2.239622641509433834e+02,2.877757009345794472e+02,1.380943396226415132e+02,2.531192660550458697e+02,7.845714285714285552e+01,1.221121495327102764e+02,1.394757281553397945e+02
2.335283018867924625e+02,2.976635514018691424e+02,1.424716981132075375e+02,2.620366972477063996e+02,7.860952380952380736e+01,1.236074766355140184e+02,1.427961165048543819e+02
2.433962264150943327e+02,3.077570093457944154e+02,1.466603773584905639e+02,2.718165137614678883e+02,7.870476190476190936e+01,1.249158878504672856e+02,1.460970873786407651e+02
2.539811320754716917e+02,3.180747663551401843e+02,1.509056603773584868e+02,2.812660550458715534e+02,7.942857142857143060e+01,1.264859813084112119e+02,1.497669902912621467e+02
2.643773584905660528e+02,3.285420560747663785e+02,1.555849056603773590e+02,2.913944954128440372e+02,7.982857142857142208e+01,1.281869158878504606e+02,1.535339805825242649e+02
2.753584905660377444e+02,3.393644859813084054e+02,1.606792452830188722e+02,3.014128440366972654e+02,8.045714285714285552e+01,1.292523364485981290e+02,1.574757281553397945e+02
2.871509433962264097e+02,3.501682242990654004e+02,1.661132075471698215e+02,3.119082568807339726e+02,8.152380952380951840e+01,1.310841121495327002e+02,1.611067961165048530e+02
2.988113207547169736e+02,3.610467289719626365e+02,1.718301886792452819e+02,3.227889908256880744e+02,8.253333333333333144e+01,1.329345794392523317e+02,1.650291262135922352e+02
3.106037735849056389e+02,3.730093457943925159e+02,1.772830188679245396e+02,3.336146788990825485e+02,8.359999999999999432e+01,1.344859813084112261e+02,1.689902912621359121e+02
3.231132075471697931e+02,3.850841121495327002e+02,1.827924528301886653e+02,3.451376146788990695e+02,8.533333333333332860e+01,1.361869158878504606e+02,1.730485436893203826e+02
3.359811320754716917e+02,3.971775700934579163e+02,1.886037735849056673e+02,3.564036697247706229e+02,8.695238095238094900e+01,1.377757009345794472e+02,1.769514563106796174e+02
3.493207547169811278e+02,4.092897196261682211e+02,1.946792452830188722e+02,3.682568807339449677e+02,8.840000000000000568e+01,1.394205607476635578e+02,1.814563106796116472e+02
3.620188679245283083e+02,4.217943925233644791e+02,2.007735849056603854e+02,3.803302752293578237e+02,8.967619047619047024e+01,1.412523364485981290e+02,1.860194174757281473e+02
3.759811320754716917e+02,4.343551401869158894e+02,2.074339622641509493e+02,3.927706422018348462e+02,9.131428571428571672e+01,1.426915887850467186e+02,1.906213592233009706e+02
3.901698113207547181e+02,4.471588785046728844e+02,2.138679245283018986e+02,4.049724770642201861e+02,9.308571428571428896e+01,1.443738317757009213e+02,1.954757281553397945e+02
4.046792452830188722e+02,4.605420560747663785e+02,2.203584905660377444e+02,4.175412844036697493e+02,9.497142857142857508e+01,1.461308411214953367e+02,2.004271844660194120e+02
4.193396226415094361e+02,4.741869158878504891e+02,2.272641509433962312e+02,4.303486238532109951e+02,9.683809523809523512e+01,1.478504672897196315e+02,2.056504854368932058e+02
4.347735849056603570e+02,4.883177570093457689e+02,2.342264150943396146e+02,4.434128440366972654e+02,9.878095238095238528e+01,1.498130841121495394e+02,2.106796116504854410e+02
4.501698113207547181e+02,5.021495327102803685e+02,2.417169811320754604e+02,4.568623853211009305e+02,1.005142857142857196e+02,1.513831775700934656e+02,2.157864077669902940e+02
4.660188679245283083e+02,5.160000000000000000e+02,2.490566037735848965e+02,4.707339449541284466e+02,1.024761904761904816e+02,1.532897196261682211e+02,2.211456310679611761e+02
4.822641509433962028e+02,5.302056074766354641e+02,2.568113207547169736e+02,4.846972477064219902e+02,1.043809523809523796e+02,1.550841121495327002e+02,2.267378640776699115e+02
4.986415094339622556e+02,5.448411214953271156e+02,2.646226415094339472e+02,4.986972477064219902e+02,1.063619047619047677e+02,1.568785046728972077e+02,2.323300970873786468e+02
5.155471698113207140e+02,5.595140186915888307e+02,2.724528301886792292e+02,5.131376146788991264e+02,1.083619047619047677e+02,1.586542056074766265e+02,2.381359223300970882e+02
5.330188679245283083e+02,5.745233644859813467e+02,2.805660377358490791e+02,5.276697247706422331e+02,1.106857142857142833e+02,1.606168224299065344e+02,2.439417475728155296e+02
5.507358490566037972e+02,5.901308411214953367e+02,2.886226415094339472e+02,5.428807339449541587e+02,1.127238095238095212e+02,1.625046728971962580e+02,2.499611650485436769e+02
5.686226415094339472e+02,6.059252336448597589e+02,2.970188679245283083e+02,5.580183486238531714e+02,1.147238095238095212e+02,1.643551401869158894e+02,2.559223300970873822e+02
5.869056603773584584e+02,6.214018691588785259e+02,3.059622641509433834e+02,5.735229357798165211e+02,1.172000000000000028e+02,1.662429906542056131e+02,2.619223300970873538e+02
6.050000000000000000e+02,6.375327102803738626e+02,3.149622641509433834e+02,5.891376146788991264e+02,1.197142857142857082e+02,1.681495327102803685e+02,2.681553398058252355e+02
6.241509433962264666e+02,6.535514018691588944e+02,3.239622641509433834e+02,6.048256880733945309e+02,1.223047619047619037e+02,1.701495327102803685e+02,2.743883495145631173e+02
6.435094339622640973e+02,6.698691588785046633e+02,3.332075471698113347e+02,6.210275229357798707e+02,1.253523809523809547e+02,1.716822429906542027e+02,2.809320388349514701e+02
6.631509433962264666e+02,6.858878504672896952e+02,3.427358490566037972e+02,6.369174311926605014e+02,1.288190476190476090e+02,1.736074766355140184e+02,2.878446601941747645e+02
6.833207547169811278e+02,7.024299065420560737e+02,3.523773584905660528e+02,6.533577981651376376e+02,1.319428571428571502e+02,1.758317757009345712e+02,2.947184466019417641e+02
7.034528301886792860e+02,7.195140186915888307e+02,3.619056603773585152e+02,6.697431192660550323e+02,1.355428571428571445e+02,1.778130841121495394e+02,3.017864077669902940e+02
7.241698113207546612e+02,7.363738317757009781e+02,3.718679245283018986e+02,6.865504587155962781e+02,1.389523809523809632e+02,1.796261682242990787e+02,3.086213592233009990e+02
7.447924528301887221e+02,7.537757009345793904e+02,3.820566037735849250e+02,7.038899082568807444e+02,1.423619047619047535e+02,1.814953271028037420e+02,3.158252427184465887e+02
7.663396226415094361e+02,7.713644859813084622e+02,3.923396226415094361e+02,7.209541284403669579e+02,1.460000000000000000e+02,1.834579439252336499e+02,3.237087378640776478e+02
7.876415094339622556e+02,7.889532710280374204e+02,4.024905660377358458e+02,7.383119266055045955e+02,1.497904761904761983e+02,1.853457943925233735e+02,3.313009708737864116e+02
8.095094339622640973e+02,8.062803738317757052e+02,4.131132075471697931e+02,7.557064220183485759e+02,1.535047619047618923e+02,1.873084112149532814e+02,3.389902912621359405e+02
8.320000000000000000e+02,8.235887850467289582e+02,4.238490566037735903e+02,7.737247706422018609e+02,1.572761904761904646e+02,1.892336448598130971e+02,3.466019417475728233e+02
8.541509433962264666e+02,8.412523364485981574e+02,4.347924528301886653e+02,7.909357798165137865e+02,1.610476190476190368e+02,1.911401869158878526e+02,3.542718446601941764e+02
