# 'RoadGravel_0_0.h5', 'Cement_0_0.h5', 'RoughGravel_0_0.h5', 'Asphalt_0_0.h5', 'Grass_0_0.h5', 'Puddle_0_0.h5', 'AsphaltWet_0_0.h5'
2.403396226415094361e+02,5.864112149532710418e+02,8.662857142857143344e+01,1.540733944954128560e+02,3.070458715596330421e+02,5.908679245283018417e+02,2.187884615384615472e+02
2.484905660377358458e+02,6.048411214953271156e+02,8.735238095238095468e+01,1.592660550458715534e+02,3.144036697247706229e+02,6.157735849056604138e+02,2.269423076923076792e+02
2.570754716981132333e+02,6.236635514018691993e+02,8.798095238095237391e+01,1.649541284403669863e+02,3.220917431192660274e+02,6.406603773584905639e+02,2.363269230769230660e+02
2.662641509433962028e+02,6.428598130841121474e+02,8.883809523809523512e+01,1.706238532110091626e+02,3.296880733944954045e+02,6.667735849056604138e+02,2.456153846153846132e+02
2.758679245283018986e+02,6.622429906542056415e+02,8.946666666666666856e+01,1.764770642201834789e+02,3.373211009174311812e+02,6.935094339622640973e+02,2.544807692307692264e+02
2.852075471698113347e+02,6.820000000000000000e+02,9.011428571428571388e+01,1.825137614678899070e+02,3.451192660550458982e+02,7.205660377358490223e+02,2.638846153846153584e+02
2.951509433962264097e+02,7.020560747663550956e+02,9.127619047619047876e+01,1.886788990825688188e+02,3.528623853211009305e+02,7.484716981132075944e+02,2.741153846153846416e+02
3.050566037735849250e+02,7.224299065420560737e+02,9.245714285714285552e+01,1.947889908256880744e+02,3.606788990825688188e+02,7.770566037735849250e+02,2.839615384615384528e+02
3.149433962264150750e+02,7.427850467289719063e+02,9.369523809523809632e+01,2.010091743119266141e+02,3.689541284403669579e+02,8.065094339622640973e+02,2.947692307692307736e+02
3.249245283018867667e+02,7.638317757009345996e+02,9.502857142857142492e+01,2.075596330275229491e+02,3.771009174311926699e+02,8.362641509433962028e+02,3.057115384615384528e+02
3.358490566037735903e+02,7.854392523364485896e+02,9.636190476190476772e+01,2.148990825688073301e+02,3.851559633027522977e+02,8.669811320754716917e+02,3.162884615384615472e+02
3.467924528301886653e+02,8.067663551401868745e+02,9.780952380952381020e+01,2.223669724770642233e+02,3.934862385321100646e+02,8.978490566037735334e+02,3.276346153846153584e+02
3.578113207547169736e+02,8.290093457943925159e+02,9.918095238095237676e+01,2.294678899082568932e+02,4.016330275229357767e+02,9.295283018867924056e+02,3.398269230769230944e+02
3.696037735849056389e+02,8.512336448598131255e+02,1.003428571428571416e+02,2.372844036697247816e+02,4.100183486238532282e+02,9.620754716981132333e+02,3.511346153846153584e+02
3.814150943396226694e+02,8.736261682242990219e+02,1.017523809523809462e+02,2.453394495412844094e+02,4.184954128440367072e+02,9.947358490566037972e+02,3.632115384615384528e+02
3.932641509433962028e+02,8.965420560747663785e+02,1.036571428571428584e+02,2.534311926605504652e+02,4.270642201834862135e+02,1.027849056603773533e+03,3.756923076923076792e+02
4.054905660377358458e+02,9.196261682242990219e+02,1.050857142857142890e+02,2.615229357798165211e+02,4.358899082568807444e+02,1.062037735849056617e+03,3.884423076923076792e+02
4.177924528301886653e+02,9.427289719626168107e+02,1.070666666666666629e+02,2.701651376146788834e+02,4.441100917431192556e+02,1.097018867924528195e+03,4.014230769230769056e+02
4.301698113207547181e+02,9.665046728971963148e+02,1.090666666666666629e+02,2.789541284403669579e+02,4.524587155963302507e+02,1.132207547169811278e+03,4.145576923076923208e+02
4.427735849056603570e+02,9.899252336448597589e+02,1.110285714285714249e+02,2.877981651376146601e+02,4.611376146788990695e+02,1.168037735849056617e+03,4.283653846153846416e+02
4.560000000000000000e+02,1.014261682242990673e+03,1.132761904761904788e+02,2.967339449541284466e+02,4.698532110091742879e+02,1.204264150943396317e+03,4.422692307692307736e+02
4.695471698113207708e+02,1.038149532710280482e+03,1.156380952380952323e+02,3.061284403669724838e+02,4.787339449541284466e+02,1.241396226415094361e+03,4.562500000000000000e+02
4.833207547169811278e+02,1.062560747663551410e+03,1.180380952380952380e+02,3.159082568807339726e+02,4.876146788990825485e+02,1.278811320754716917e+03,4.705384615384615472e+02
4.970566037735849250e+02,1.087233644859813012e+03,1.204571428571428555e+02,3.258348623853211166e+02,4.962752293577981391e+02,1.316641509433962256e+03,4.854038461538461320e+02
5.111509433962264097e+02,1.111831775700934486e+03,1.236190476190476204e+02,3.359082568807339726e+02,5.053027522935780098e+02,1.355415094339622556e+03,5.004038461538461320e+02
5.251320754716981583e+02,1.136467289719626251e+03,1.262666666666666657e+02,3.462018348623853399e+02,5.142018348623853399e+02,1.394603773584905639e+03,5.151153846153846416e+02
5.397924528301887221e+02,1.161028037383177661e+03,1.289523809523809632e+02,3.564587155963302507e+02,5.228073394495412458e+02,1.433867924528301955e+03,5.308846153846153584e+02
5.544905660377359027e+02,1.186280373831775705e+03,1.316190476190476204e+02,3.671192660550458982e+02,5.325321100917431068e+02,1.474188679245283083e+03,5.466153846153846416e+02
5.691509433962264666e+02,1.211065420560747725e+03,1.342857142857142776e+02,3.783486238532109951e+02,5.418532110091742879e+02,1.515075471698113233e+03,5.624230769230769056e+02
5.844905660377359027e+02,1.236093457943925159e+03,1.369904761904761870e+02,3.893577981651376376e+02,5.509908256880734143e+02,1.555622641509434061e+03,5.787692307692307168e+02
6.002075471698112779e+02,1.261439252336448590e+03,1.397333333333333201e+02,4.011009174311926699e+02,5.605321100917431068e+02,1.597283018867924511e+03,5.956538461538461888e+02
6.153396226415094361e+02,1.287364485981308462e+03,1.427619047619047592e+02,4.130642201834862135e+02,5.699633027522935436e+02,1.638566037735849022e+03,6.124230769230769056e+02
6.313962264150943611e+02,1.312598130841121474e+03,1.458857142857142719e+02,4.250275229357798139e+02,5.795412844036696924e+02,1.681283018867924511e+03,6.292884615384615472e+02
6.471698113207546612e+02,1.338205607476635578e+03,1.493904761904761926e+02,4.371559633027522977e+02,5.893761467889908090e+02,1.723471698113207594e+03,6.467884615384615472e+02
6.633396226415094361e+02,1.363831775700934486e+03,1.525333333333333314e+02,4.494495412844036650e+02,5.987706422018349031e+02,1.766867924528301955e+03,6.646923076923077360e+02
6.794716981132075944e+02,1.389700934579439263e+03,1.559809523809523739e+02,4.620917431192660274e+02,6.082201834862385113e+02,1.810320754716981128e+03,6.823846153846153584e+02
6.962264150943395862e+02,1.415327102803738399e+03,1.594095238095238187e+02,4.743486238532109951e+02,6.177614678899082037e+02,1.854094339622641428e+03,7.001153846153846416e+02
7.128301886792453388e+02,1.441121495327102821e+03,1.632571428571428669e+02,4.876697247706421763e+02,6.275412844036696924e+02,1.898509433962264211e+03,7.183653846153846416e+02
7.294339622641509777e+02,1.467177570093457916e+03,1.669142857142857110e+02,5.008807339449541018e+02,6.369174311926605014e+02,1.943037735849056617e+03,7.365192307692307168e+02
7.468867924528301501e+02,1.493196261682242948e+03,1.708571428571428612e+02,5.145321100917431068e+02,6.463119266055045955e+02,1.987830188679245339e+03,7.557692307692307168e+02
7.640566037735849250e+02,1.519177570093457916e+03,1.750857142857142890e+02,5.280183486238531714e+02,6.553211009174311812e+02,2.032471698113207594e+03,7.745384615384615472e+02
7.815283018867924056e+02,1.545289719626168335e+03,1.790666666666666629e+02,5.418899082568807444e+02,6.644770642201834789e+02,2.077547169811320600e+03,7.935192307692307168e+02
7.989433962264150750e+02,1.571065420560747725e+03,1.834857142857142946e+02,5.559449541284403722e+02,6.735963302752293203e+02,2.123207547169811278e+03,8.131346153846153584e+02
8.166226415094339472e+02,1.597028037383177661e+03,1.875999999999999943e+02,5.701467889908257121e+02,6.828990825688073301e+02,2.168358490566037744e+03,8.328076923076922640e+02
8.344150943396226694e+02,1.622579439252336442e+03,1.920952380952381020e+02,5.846972477064219902e+02,6.920366972477064564e+02,2.214679245283018645e+03,8.527500000000000000e+02
8.523773584905660528e+02,1.648018691588785032e+03,1.966476190476190595e+02,5.990642201834862135e+02,7.014862385321100646e+02,2.260377358490566166e+03,8.722307692307692832e+02
8.701509433962264666e+02,1.673682242990654231e+03,2.013142857142857167e+02,6.134678899082568932e+02,7.104770642201834789e+02,2.305962264150943611e+03,8.923461538461538112e+02
8.884528301886792860e+02,1.699028037383177661e+03,2.060380952380952522e+02,6.287889908256880744e+02,7.192110091743119256e+02,2.352547169811320600e+03,9.125576923076922640e+02
9.068490566037735334e+02,1.724579439252336442e+03,2.106857142857142833e+02,6.441651376146788834e+02,7.280733944954127992e+02,2.398886792452830377e+03,9.323846153846153584e+02
9.249811320754716917e+02,1.749906542056074841e+03,2.155047619047618923e+02,6.594862385321100646e+02,7.365137614678899354e+02,2.445094339622641655e+03,9.524615384615384528e+02
9.431132075471698499e+02,1.774299065420560737e+03,2.207047619047619094e+02,6.748256880733945309e+02,7.448623853211008736e+02,2.491849056603773533e+03,9.726153846153846416e+02
9.617358490566037972e+02,1.799140186915887853e+03,2.255809523809523682e+02,6.905871559633027346e+02,7.534128440366972654e+02,2.538339622641509322e+03,9.925769230769230944e+02
9.800566037735849250e+02,1.823700934579439263e+03,2.307619047619047592e+02,7.059633027522935436e+02,7.620366972477064564e+02,2.584792452830188722e+03,1.013307692307692264e+03
9.983018867924528195e+02,1.848000000000000000e+03,2.358857142857142719e+02,7.217798165137614887e+02,7.704220183486238511e+02,2.631660377358490678e+03,1.034057692307692378e+03
1.016698113207547181e+03,1.871738317757009327e+03,2.412761904761904646e+02,7.378899082568807444e+02,7.784770642201834789e+02,2.678188679245282856e+03,1.054307692307692378e+03
1.035415094339622556e+03,1.895738317757009327e+03,2.468380952380952351e+02,7.538715596330275730e+02,7.866238532110091910e+02,2.725075471698113233e+03,1.075000000000000000e+03
1.054452830188679172e+03,1.919271028037383076e+03,2.526095238095238074e+02,7.700366972477064564e+02,7.944220183486238511e+02,2.771886792452830377e+03,1.096076923076923094e+03
1.073226415094339700e+03,1.942616822429906506e+03,2.584380952380952294e+02,7.864954128440366503e+02,8.020550458715596278e+02,2.817566037735849022e+03,1.116576923076923094e+03
1.092113207547169850e+03,1.965383177570093494e+03,2.641714285714285779e+02,8.024954128440366503e+02,8.094128440366972654e+02,2.863811320754717144e+03,1.137788461538461434e+03
1.111339622641509322e+03,1.988654205607476570e+03,2.702285714285714562e+02,8.188073394495412458e+02,8.168623853211008736e+02,2.909528301886792633e+03,1.158730769230769283e+03
1.130320754716981128e+03,2.010971962616822339e+03,2.765333333333333599e+02,8.353394495412843526e+02,8.242568807339449677e+02,2.955547169811320600e+03,1.180192307692307622e+03
1.149886792452830150e+03,2.032635514018691538e+03,2.828761904761904589e+02,8.517614678899082037e+02,8.309174311926605014e+02,3.000792452830188722e+03,1.201230769230769283e+03
1.169188679245283083e+03,2.054205607476635578e+03,2.891619047619047365e+02,8.681100917431192556e+02,8.371192660550458413e+02,3.045773584905660300e+03,1.222596153846153811e+03
1.188566037735849022e+03,2.075626168224298908e+03,2.953904761904761926e+02,8.848990825688073301e+02,8.436697247706422331e+02,3.090660377358490678e+03,1.243538461538461434e+03
1.207849056603773533e+03,2.096242990654205641e+03,3.020000000000000000e+02,9.016880733944954045e+02,8.501100917431192556e+02,3.135094339622641655e+03,1.264923076923076906e+03
1.227226415094339700e+03,2.116467289719626024e+03,3.084190476190476033e+02,9.183853211009173947e+02,8.564220183486238511e+02,3.179301886792452933e+03,1.286173076923076906e+03
1.246396226415094361e+03,2.136542056074766151e+03,3.151619047619047365e+02,9.350642201834862135e+02,8.624587155963303076e+02,3.223075471698113233e+03,1.307461538461538566e+03
1.265377358490565939e+03,2.156542056074766151e+03,3.217333333333333485e+02,9.517431192660550323e+02,8.682935779816514241e+02,3.266245283018868122e+03,1.328557692307692378e+03
1.284716981132075489e+03,2.175476635514018653e+03,3.288571428571428328e+02,9.688623853211008736e+02,8.738715596330275730e+02,3.308943396226415189e+03,1.349153846153846189e+03
1.304075471698113233e+03,2.194056074766355323e+03,3.358285714285714221e+02,9.861284403669724270e+02,8.792293577981650969e+02,3.351207547169811278e+03,1.370461538461538566e+03
1.323471698113207594e+03,2.212224299065420382e+03,3.427619047619047592e+02,1.003284403669724725e+03,8.845871559633027346e+02,3.392943396226415189e+03,1.391019230769230717e+03
1.342735849056603683e+03,2.229476635514018653e+03,3.497904761904761699e+02,1.020330275229357767e+03,8.895779816513761489e+02,3.433962264150943611e+03,1.411980769230769283e+03
1.361433962264150978e+03,2.246654205607476797e+03,3.568190476190476375e+02,1.037394495412843980e+03,8.943302752293577669e+02,3.474735849056603911e+03,1.432250000000000000e+03
1.380603773584905639e+03,2.263233644859813012e+03,3.640952380952380736e+02,1.054990825688073301e+03,8.981834862385320548e+02,3.515113207547169623e+03,1.452846153846153811e+03
1.399000000000000000e+03,2.279233644859813012e+03,3.712380952380952408e+02,1.072403669724770680e+03,9.020733944954127992e+02,3.554735849056603911e+03,1.472942307692307622e+03
1.417433962264150978e+03,2.294822429906541856e+03,3.787619047619047592e+02,1.089559633027522977e+03,9.061834862385320548e+02,3.593547169811320600e+03,1.492961538461538566e+03
1.435735849056603683e+03,2.309831775700934486e+03,3.861904761904762040e+02,1.107027522935779871e+03,9.096146788990826053e+02,3.631981132075471578e+03,1.512653846153846189e+03
1.454150943396226467e+03,2.323962616822429936e+03,3.935428571428571445e+02,1.124165137614678997e+03,9.130642201834862135e+02,3.669075471698113233e+03,1.532250000000000000e+03
1.472169811320754661e+03,2.337532710280373976e+03,4.011238095238095411e+02,1.141431192660550550e+03,9.164954128440366503e+02,3.706056603773584811e+03,1.551615384615384528e+03
1.489867924528301955e+03,2.351158878504672884e+03,4.085904761904761813e+02,1.158183486238532168e+03,9.192293577981650969e+02,3.741698113207547067e+03,1.570826923076923094e+03
1.507301886792452933e+03,2.363682242990654231e+03,4.165333333333333599e+02,1.175504587155963236e+03,9.218899082568807444e+02,3.776566037735849022e+03,1.590019230769230717e+03
1.524735849056603683e+03,2.374934579439252502e+03,4.241714285714285779e+02,1.192055045871559741e+03,9.244587155963303076e+02,3.811433962264150978e+03,1.608884615384615472e+03
1.542056603773584811e+03,2.386691588785046861e+03,4.321714285714285779e+02,1.208440366972477023e+03,9.261651376146788834e+02,3.844584905660377444e+03,1.627076923076923094e+03
1.559056603773584811e+03,2.397308411214953139e+03,4.401142857142856997e+02,1.225229357798165211e+03,9.280183486238531714e+02,3.877471698113207367e+03,1.644711538461538566e+03
1.575584905660377444e+03,2.406934579439252502e+03,4.482285714285714562e+02,1.241504587155963236e+03,9.297798165137614887e+02,3.909264150943396089e+03,1.663153846153846189e+03
1.592452830188679172e+03,2.416261682242990446e+03,4.563428571428571558e+02,1.257963302752293657e+03,9.313027522935780098e+02,3.940452830188679400e+03,1.680307692307692378e+03
1.608660377358490678e+03,2.425233644859813012e+03,4.641142857142856997e+02,1.274513761467889935e+03,9.324770642201834789e+02,3.970452830188679400e+03,1.697673076923076906e+03
1.624773584905660300e+03,2.432953271028037307e+03,4.722666666666666515e+02,1.290458715596330194e+03,9.333944954128439804e+02,3.999283018867924511e+03,1.714615384615384528e+03
1.640792452830188722e+03,2.440186915887850319e+03,4.806095238095238074e+02,1.306440366972477023e+03,9.337981651376146601e+02,4.027622641509433834e+03,1.730730769230769283e+03
1.656226415094339700e+03,2.447383177570093267e+03,4.888952380952380850e+02,1.322238532110091683e+03,9.340000000000000000e+02,4.055245283018868122e+03,1.747230769230769283e+03
1.671415094339622556e+03,2.453644859813084167e+03,4.973333333333333144e+02,1.337834862385321003e+03,9.337981651376146601e+02,4.081301886792452933e+03,1.763057692307692378e+03
1.686320754716981128e+03,2.459140186915887625e+03,5.051238095238095411e+02,1.353247706422018382e+03,9.330091743119265857e+02,4.106566037735849022e+03,1.778346153846153811e+03
1.701132075471698045e+03,2.463962616822429936e+03,5.134095238095237619e+02,1.367926605504587087e+03,9.330458715596330421e+02,4.130754716981132333e+03,1.793653846153846189e+03
1.715339622641509322e+03,2.468186915887850319e+03,5.216571428571428442e+02,1.383009174311926699e+03,9.324036697247706797e+02,4.153867924528301955e+03,1.808423076923076906e+03
1.729056603773584811e+03,2.471831775700934486e+03,5.305142857142857338e+02,1.397743119266055146e+03,9.313761467889908090e+02,4.175698113207547067e+03,1.822576923076923094e+03
1.742698113207547067e+03,2.474691588785046861e+03,5.386095238095238074e+02,1.412311926605504595e+03,9.302385321100917963e+02,4.196698113207547067e+03,1.836480769230769283e+03
1.756264150943396317e+03,2.477028037383177434e+03,5.473333333333333712e+02,1.426458715596330194e+03,9.285321100917431068e+02,4.216490566037736244e+03,1.849750000000000000e+03
1.769283018867924511e+03,2.478953271028037307e+03,5.557523809523809177e+02,1.440788990825687961e+03,9.268990825688073301e+02,4.235566037735849022e+03,1.862942307692307622e+03
1.782056603773584811e+03,2.479925233644859873e+03,5.644380952380952294e+02,1.454495412844036764e+03,9.247889908256880744e+02,4.253207547169811733e+03,1.875653846153846189e+03
1.794113207547169850e+03,2.480355140186915833e+03,5.727619047619048160e+02,1.468110091743119256e+03,9.224770642201834789e+02,4.269716981132075489e+03,1.887807692307692378e+03
1.805641509433962256e+03,2.480242990654205641e+03,5.812571428571428669e+02,1.481211009174312039e+03,9.204587155963303076e+02,4.285792452830188267e+03,1.899538461538461434e+03
